week_start,hospital,ed_trolleys,ward_trolleys,total_trolleys,days_in_week
2023-05-01,St Luke's General Hospital Kilkenny,104,30,134,7
2023-05-01,St. James's Hospital,187,8,195,7
2023-05-01,St. Vincent's University Hospital,240,0,240,7
2023-05-01,Tallaght University Hospital,241,0,241,7
2023-05-01,Tipperary University Hospital,103,0,103,7
2023-05-01,UH Kerry,125,0,125,7
2023-05-01,UH Limerick,181,186,367,7
2023-05-01,UH Waterford,0,0,0,7
2023-05-01,Wexford General Hospital,8,29,35,7
2023-05-08,Beaumont Hospital,0,0,0,7
2023-05-08,CHI at Crumlin,34,0,34,7
2023-05-08,CHI at Tallaght,4,0,4,7
2023-05-08,CHI at Temple Street,43,15,56,7
2023-05-08,Cavan General Hospital,57,8,65,7
2023-05-08,Connolly Hospital,0,0,0,7
2023-05-08,Cork University Hospital,181,79,260,7
2023-05-08,Galway University Hospital,126,40,166,7
2023-05-08,Letterkenny University Hospital,57,54,111,7
2023-05-08,MRH Mullingar,49,0,49,7
2023-05-08,MRH Portlaoise,49,0,49,7
2023-05-08,MRH Tullamore,0,0,0,7
2023-05-08,Mater Misericordiae University Hospital,167,0,167,7
2023-05-08,Mayo University Hospital,121,75,196,7
2023-05-08,Mercy University Hospital,139,0,139,7
2023-05-08,Naas General Hospital,129,26,155,7
2023-05-08,Our Lady of Lourdes Hospital,70,6,76,7
2023-05-08,Our Lady's Hospital Navan,10,0,10,7
2023-05-08,Portiuncula University Hospital,41,0,41,7
2023-05-08,Sligo University Hospital,52,108,160,7
2023-05-08,St Luke's General Hospital Kilkenny,76,36,112,7
2023-05-08,St. James's Hospital,171,0,171,7
2023-05-08,St. Vincent's University Hospital,205,0,205,7
2023-05-08,Tallaght University Hospital,270,10,280,7
2023-05-08,Tipperary University Hospital,92,0,92,7
2023-05-08,UH Kerry,70,0,70,7
2023-05-08,UH Limerick,98,212,310,7
2023-05-08,UH Waterford,0,0,0,7
2023-05-08,Wexford General Hospital,12,5,17,7
2023-05-15,Beaumont Hospital,7,0,7,7
2023-05-15,CHI at Crumlin,36,0,36,7
2023-05-15,CHI at Tallaght,0,0,0,7
2023-05-15,CHI at Temple Street,7,14,19,7
2023-05-15,Cavan General Hospital,31,11,38,7
2023-05-15,Connolly Hospital,2,0,2,7
2023-05-15,Cork University Hospital,204,76,280,7
2023-05-15,Galway University Hospital,182,40,222,7
2023-05-15,Letterkenny University Hospital,33,33,66,7
2023-05-15,MRH Mullingar,76,3,79,7
2023-05-15,MRH Portlaoise,33,0,33,7
2023-05-15,MRH Tullamore,0,0,0,7
2023-05-15,Mater Misericordiae University Hospital,155,0,155,7
2023-05-15,Mayo University Hospital,52,76,128,7
2023-05-15,Mercy University Hospital,106,0,106,7
2023-05-15,Naas General Hospital,83,15,98,7
2023-05-15,Our Lady of Lourdes Hospital,63,3,66,7
2023-05-15,Our Lady's Hospital Navan,8,0,8,7
2023-05-15,Portiuncula University Hospital,29,0,29,7
2023-05-15,Sligo University Hospital,49,94,143,7
2023-05-15,St Luke's General Hospital Kilkenny,50,8,58,7
2023-05-15,St. James's Hospital,94,0,94,7
2023-05-15,St. Vincent's University Hospital,126,0,126,7
2023-05-15,Tallaght University Hospital,155,6,161,7
2023-05-15,Tipperary University Hospital,89,0,89,7
2023-05-15,UH Kerry,63,0,63,7
2023-05-15,UH Limerick,75,227,302,7
2023-05-15,UH Waterford,0,0,0,7
2023-05-15,Wexford General Hospital,6,5,11,7
2023-05-22,Beaumont Hospital,16,0,16,7
2023-05-22,CHI at Crumlin,35,0,35,7
2023-05-22,CHI at Tallaght,5,0,5,7
2023-05-22,CHI at Temple Street,20,12,32,7
2023-05-22,Cavan General Hospital,55,12,61,7
2023-05-22,Connolly Hospital,1,0,1,7
2023-05-22,Cork University Hospital,173,60,233,7
2023-05-22,Galway University Hospital,163,39,202,7
2023-05-22,Letterkenny University Hospital,30,24,54,7
2023-05-22,MRH Mullingar,40,8,48,7
2023-05-22,MRH Portlaoise,34,0,34,7
2023-05-22,MRH Tullamore,0,0,0,7
2023-05-22,Mater Misericordiae University Hospital,117,0,117,7
2023-05-22,Mayo University Hospital,76,57,133,7
2023-05-22,Mercy University Hospital,74,0,74,7
2023-05-22,Naas General Hospital,34,11,43,7
2023-05-22,Our Lady of Lourdes Hospital,110,9,119,7
2023-05-22,Our Lady's Hospital Navan,11,0,11,7
2023-05-22,Portiuncula University Hospital,10,0,10,7
2023-05-22,Sligo University Hospital,62,80,142,7
2023-05-22,St Luke's General Hospital Kilkenny,43,2,45,7
2023-05-22,St. James's Hospital,179,0,179,7
2023-05-22,St. Vincent's University Hospital,145,0,145,7
2023-05-22,Tallaght University Hospital,124,0,124,7
2023-05-22,Tipperary University Hospital,108,0,108,7
2023-05-22,UH Kerry,78,0,78,7
2023-05-22,UH Limerick,122,240,362,7
2023-05-22,UH Waterford,0,0,0,7
2023-05-22,Wexford General Hospital,17,12,29,7
2023-05-29,Beaumont Hospital,12,0,12,7
2023-05-29,CHI at Crumlin,40,0,40,7
2023-05-29,CHI at Tallaght,1,0,1,7
2023-05-29,CHI at Temple Street,15,15,26,7
2023-05-29,Cavan General Hospital,26,6,32,7
2023-05-29,Connolly Hospital,2,0,2,7
2023-05-29,Cork University Hospital,63,27,90,7
2023-05-29,Galway University Hospital,71,16,87,7
2023-05-29,Letterkenny University Hospital,24,17,41,7
2023-05-29,MRH Mullingar,36,0,36,7
2023-05-29,MRH Portlaoise,22,10,30,7
2023-05-29,MRH Tullamore,0,0,0,7
2023-05-29,Mater Misericordiae University Hospital,85,0,85,7
2023-05-29,Mayo University Hospital,91,85,176,7
2023-05-29,Mercy University Hospital,65,0,65,7
2023-05-29,Naas General Hospital,18,3,21,7
2023-05-29,Our Lady of Lourdes Hospital,60,4,64,7
2023-05-29,Our Lady's Hospital Navan,8,0,8,7
2023-05-29,Portiuncula University Hospital,31,1,32,7
2023-05-29,Sligo University Hospital,70,35,105,7
2023-05-29,St Luke's General Hospital Kilkenny,25,2,27,7
2023-05-29,St. James's Hospital,179,0,179,7
2023-05-29,St. Vincent's University Hospital,104,0,104,7
2023-05-29,Tallaght University Hospital,119,0,119,7
2023-05-29,Tipperary University Hospital,59,0,59,7
2023-05-29,UH Kerry,109,0,109,7
2023-05-29,UH Limerick,115,205,320,7
2023-05-29,UH Waterford,0,0,0,7
2023-05-29,Wexford General Hospital,0,1,1,7
2023-06-05,Beaumont Hospital,0,0,0,7
2023-06-05,CHI at Crumlin,18,0,18,7
2023-06-05,CHI at Tallaght,4,0,4,7
2023-06-05,CHI at Temple Street,26,0,26,7
2023-06-05,Cavan General Hospital,3,0,3,7
2023-06-05,Connolly Hospital,1,0,1,7
2023-06-05,Cork University Hospital,47,22,69,7
2023-06-05,Galway University Hospital,78,12,90,7
2023-06-05,Letterkenny University Hospital,57,24,81,7
2023-06-05,MRH Mullingar,12,0,12,7
2023-06-05,MRH Portlaoise,29,0,29,7
2023-06-05,MRH Tullamore,0,0,0,7
2023-06-05,Mater Misericordiae University Hospital,16,0,16,7
2023-06-05,Mayo University Hospital,110,76,186,7
2023-06-05,Mercy University Hospital,42,0,42,7
2023-06-05,Naas General Hospital,23,2,25,7
2023-06-05,Our Lady of Lourdes Hospital,36,7,43,7
2023-06-05,Our Lady's Hospital Navan,0,0,0,7
2023-06-05,Portiuncula University Hospital,12,2,14,7
2023-06-05,Sligo University Hospital,89,54,143,7
2023-06-05,St Luke's General Hospital Kilkenny,13,0,13,7
2023-06-05,St. James's Hospital,117,0,117,7
2023-06-05,St. Vincent's University Hospital,120,0,120,7
2023-06-05,Tallaght University Hospital,118,0,118,7
2023-06-05,Tipperary University Hospital,72,0,72,7
2023-06-05,UH Kerry,71,0,71,7
2023-06-05,UH Limerick,99,229,328,7
2023-06-05,UH Waterford,0,0,0,7
2023-06-05,Wexford General Hospital,4,0,4,7
2023-06-12,Beaumont Hospital,9,0,9,7
2023-06-12,CHI at Crumlin,39,0,39,7
2023-06-12,CHI at Tallaght,6,0,6,7
2023-06-12,CHI at Temple Street,44,4,48,7
2023-06-12,Cavan General Hospital,15,0,15,7
2023-06-12,Connolly Hospital,3,0,3,7
2023-06-12,Cork University Hospital,72,35,107,7
2023-06-12,Galway University Hospital,97,18,115,7
2023-06-12,Letterkenny University Hospital,74,29,103,7
2023-06-12,MRH Mullingar,20,0,20,7
2023-06-12,MRH Portlaoise,28,0,28,7
2023-06-12,MRH Tullamore,0,0,0,7
2023-06-12,Mater Misericordiae University Hospital,21,0,21,7
2023-06-12,Mayo University Hospital,61,90,151,7
2023-06-12,Mercy University Hospital,47,0,47,7
2023-06-12,Naas General Hospital,56,21,75,7
2023-06-12,Our Lady of Lourdes Hospital,9,2,7,7
2023-06-12,Our Lady's Hospital Navan,0,0,0,7
2023-06-12,Portiuncula University Hospital,12,0,12,7
2023-06-12,Sligo University Hospital,75,83,158,7
2023-06-12,St Luke's General Hospital Kilkenny,33,0,33,7
2023-06-12,St. James's Hospital,186,0,186,7
2023-06-12,St. Vincent's University Hospital,166,0,166,7
2023-06-12,Tallaght University Hospital,81,0,81,7
2023-06-12,Tipperary University Hospital,54,0,54,7
2023-06-12,UH Kerry,134,0,134,7
2023-06-12,UH Limerick,79,232,311,7
2023-06-12,UH Waterford,0,0,0,7
2023-06-12,Wexford General Hospital,11,1,12,7
2023-06-19,Beaumont Hospital,28,0,28,7
2023-06-19,CHI at Crumlin,7,0,7,7
2023-06-19,CHI at Tallaght,6,0,6,7
2023-06-19,CHI at Temple Street,9,14,17,7
2023-06-19,Cavan General Hospital,43,0,43,7
2023-06-19,Connolly Hospital,4,0,4,7
2023-06-19,Cork University Hospital,75,38,113,7
2023-06-19,Galway University Hospital,141,38,179,7
2023-06-19,Letterkenny University Hospital,39,17,56,7
2023-06-19,MRH Mullingar,20,0,20,7
2023-06-19,MRH Portlaoise,27,0,27,7
2023-06-19,MRH Tullamore,0,0,0,7
2023-06-19,Mater Misericordiae University Hospital,19,0,19,7
2023-06-19,Mayo University Hospital,51,83,134,7
2023-06-19,Mercy University Hospital,83,0,83,7
2023-06-19,Naas General Hospital,70,13,83,7
2023-06-19,Our Lady of Lourdes Hospital,14,4,14,7
2023-06-19,Our Lady's Hospital Navan,1,0,1,7
2023-06-19,Portiuncula University Hospital,22,0,22,7
2023-06-19,Sligo University Hospital,84,126,210,7
2023-06-19,St Luke's General Hospital Kilkenny,37,22,59,7
2023-06-19,St. James's Hospital,166,12,178,7
2023-06-19,St. Vincent's University Hospital,135,0,135,7
2023-06-19,Tallaght University Hospital,160,0,160,7
2023-06-19,Tipperary University Hospital,5,0,5,7
2023-06-19,UH Kerry,84,0,84,7
2023-06-19,UH Limerick,92,244,336,7
2023-06-19,UH Waterford,0,0,0,7
2023-06-19,Wexford General Hospital,0,10,10,7
2023-06-26,Beaumont Hospital,0,0,0,7
2023-06-26,CHI at Crumlin,13,0,13,7
2023-06-26,CHI at Tallaght,1,0,1,7
2023-06-26,CHI at Temple Street,8,5,13,7
2023-06-26,Cavan General Hospital,34,3,37,7
2023-06-26,Connolly Hospital,2,0,2,7
2023-06-26,Cork University Hospital,67,37,104,7
2023-06-26,Galway University Hospital,112,31,143,7
2023-06-26,Letterkenny University Hospital,11,10,19,7
2023-06-26,MRH Mullingar,44,0,44,7
2023-06-26,MRH Portlaoise,13,0,13,7
2023-06-26,MRH Tullamore,0,0,0,7
2023-06-26,Mater Misericordiae University Hospital,10,0,10,7
2023-06-26,Mayo University Hospital,28,47,75,7
2023-06-26,Mercy University Hospital,51,0,51,7
2023-06-26,Naas General Hospital,40,16,56,7
2023-06-26,Our Lady of Lourdes Hospital,0,0,0,7
2023-06-26,Our Lady's Hospital Navan,1,0,1,7
2023-06-26,Portiuncula University Hospital,51,0,51,7
2023-06-26,Sligo University Hospital,94,60,154,7
2023-06-26,St Luke's General Hospital Kilkenny,68,18,86,7
2023-06-26,St. James's Hospital,138,31,169,7
2023-06-26,St. Vincent's University Hospital,84,0,84,7
2023-06-26,Tallaght University Hospital,250,0,250,7
2023-06-26,Tipperary University Hospital,23,0,23,7
2023-06-26,UH Kerry,45,0,45,7
2023-06-26,UH Limerick,131,263,394,7
2023-06-26,UH Waterford,0,0,0,7
2023-06-26,Wexford General Hospital,0,0,0,7
2023-07-03,Beaumont Hospital,0,0,0,7
2023-07-03,CHI at Crumlin,30,0,30,7
2023-07-03,CHI at Tallaght,1,0,1,7
2023-07-03,CHI at Temple Street,15,18,31,7
2023-07-03,Cavan General Hospital,8,0,8,7
2023-07-03,Connolly Hospital,0,0,0,7
2023-07-03,Cork University Hospital,44,11,55,7
2023-07-03,Galway University Hospital,52,2,54,7
2023-07-03,Letterkenny University Hospital,26,0,26,7
2023-07-03,MRH Mullingar,76,0,76,7
2023-07-03,MRH Portlaoise,10,0,10,7
2023-07-03,MRH Tullamore,0,0,0,7
2023-07-03,Mater Misericordiae University Hospital,24,0,24,7
2023-07-03,Mayo University Hospital,51,81,132,7
2023-07-03,Mercy University Hospital,35,0,35,7
2023-07-03,Naas General Hospital,53,2,55,7
2023-07-03,Our Lady of Lourdes Hospital,1,1,0,7
2023-07-03,Our Lady's Hospital Navan,0,0,0,7
2023-07-03,Portiuncula University Hospital,27,0,27,7
2023-07-03,Sligo University Hospital,38,55,89,7
2023-07-03,St Luke's General Hospital Kilkenny,65,21,86,7
2023-07-03,St. James's Hospital,109,0,109,7
2023-07-03,St. Vincent's University Hospital,158,0,158,7
2023-07-03,Tallaght University Hospital,221,20,241,7
2023-07-03,Tipperary University Hospital,21,0,21,7
2023-07-03,UH Kerry,67,0,67,7
2023-07-03,UH Limerick,121,246,367,7
2023-07-03,UH Waterford,0,0,0,7
2023-07-03,Wexford General Hospital,0,0,0,7
2023-07-10,Beaumont Hospital,0,0,0,7
2023-07-10,CHI at Crumlin,10,0,10,7
2023-07-10,CHI at Tallaght,0,0,0,7
2023-07-10,CHI at Temple Street,22,14,34,7
2023-07-10,Cavan General Hospital,30,0,30,7
2023-07-10,Connolly Hospital,1,1,0,7
2023-07-10,Cork University Hospital,63,17,80,7
2023-07-10,Galway University Hospital,102,14,116,7
2023-07-10,Letterkenny University Hospital,16,6,22,7
2023-07-10,MRH Mullingar,76,5,81,7
2023-07-10,MRH Portlaoise,37,0,37,7
2023-07-10,MRH Tullamore,0,0,0,7
2023-07-10,Mater Misericordiae University Hospital,53,0,53,7
2023-07-10,Mayo University Hospital,80,82,162,7
2023-07-10,Mercy University Hospital,58,0,58,7
2023-07-10,Naas General Hospital,43,16,59,7
2023-07-10,Our Lady of Lourdes Hospital,8,2,8,7
2023-07-10,Our Lady's Hospital Navan,5,0,5,7
2023-07-10,Portiuncula University Hospital,21,2,23,7
2023-07-10,Sligo University Hospital,66,58,124,7
2023-07-10,St Luke's General Hospital Kilkenny,48,14,62,7
2023-07-10,St. James's Hospital,85,0,85,7
2023-07-10,St. Vincent's University Hospital,133,0,133,7
2023-07-10,Tallaght University Hospital,198,0,198,7
2023-07-10,Tipperary University Hospital,15,0,15,7
2023-07-10,UH Kerry,124,0,124,7
2023-07-10,UH Limerick,93,260,353,7
2023-07-10,UH Waterford,0,0,0,7
2023-07-10,Wexford General Hospital,14,3,17,7
2023-07-17,Beaumont Hospital,4,6,10,7
2023-07-17,CHI at Crumlin,9,0,9,7
2023-07-17,CHI at Tallaght,1,0,1,7
2023-07-17,CHI at Temple Street,19,4,23,7
2023-07-17,Cavan General Hospital,20,1,21,7
2023-07-17,Connolly Hospital,0,0,0,7
2023-07-17,Cork University Hospital,72,16,88,7
2023-07-17,Galway University Hospital,90,42,132,7
2023-07-17,Letterkenny University Hospital,27,28,55,7
2023-07-17,MRH Mullingar,23,0,23,7
2023-07-17,MRH Portlaoise,41,0,41,7
2023-07-17,MRH Tullamore,1,0,1,7
2023-07-17,Mater Misericordiae University Hospital,69,0,69,7
2023-07-17,Mayo University Hospital,59,54,113,7
2023-07-17,Mercy University Hospital,56,0,56,7
2023-07-17,Naas General Hospital,27,4,31,7
2023-07-17,Our Lady of Lourdes Hospital,8,4,8,7
2023-07-17,Our Lady's Hospital Navan,4,0,4,7
2023-07-17,Portiuncula University Hospital,36,0,36,7
2023-07-17,Sligo University Hospital,44,67,111,7
2023-07-17,St Luke's General Hospital Kilkenny,22,17,39,7
2023-07-17,St. James's Hospital,49,0,49,7
2023-07-17,St. Vincent's University Hospital,155,0,155,7
2023-07-17,Tallaght University Hospital,87,0,87,7
2023-07-17,Tipperary University Hospital,23,0,23,7
2023-07-17,UH Kerry,139,0,139,7
2023-07-17,UH Limerick,99,251,350,7
2023-07-17,UH Waterford,0,0,0,7
2023-07-17,Wexford General Hospital,2,1,3,7
2023-07-24,Beaumont Hospital,3,0,3,7
2023-07-24,CHI at Crumlin,11,0,11,7
2023-07-24,CHI at Tallaght,2,0,2,7
2023-07-24,CHI at Temple Street,33,0,33,7
2023-07-24,Cavan General Hospital,39,0,39,7
2023-07-24,Connolly Hospital,0,0,0,7
2023-07-24,Cork University Hospital,92,26,118,7
2023-07-24,Galway University Hospital,100,18,118,7
2023-07-24,Letterkenny University Hospital,21,22,43,7
2023-07-24,MRH Mullingar,20,0,20,7
2023-07-24,MRH Portlaoise,52,0,52,7
2023-07-24,MRH Tullamore,0,0,0,7
2023-07-24,Mater Misericordiae University Hospital,43,0,43,7
2023-07-24,Mayo University Hospital,26,84,110,7
2023-07-24,Mercy University Hospital,133,0,133,7
2023-07-24,Naas General Hospital,15,0,15,7
2023-07-24,Our Lady of Lourdes Hospital,2,0,2,7
2023-07-24,Our Lady's Hospital Navan,5,0,5,7
2023-07-24,Portiuncula University Hospital,46,0,46,7
2023-07-24,Sligo University Hospital,112,42,154,7
2023-07-24,St Luke's General Hospital Kilkenny,40,33,73,7
2023-07-24,St. James's Hospital,67,0,67,7
2023-07-24,St. Vincent's University Hospital,193,0,193,7
2023-07-24,Tallaght University Hospital,84,9,93,7
2023-07-24,Tipperary University Hospital,21,0,21,7
2023-07-24,UH Kerry,83,0,83,7
2023-07-24,UH Limerick,112,267,379,7
2023-07-24,UH Waterford,0,0,0,7
2023-07-24,Wexford General Hospital,12,3,15,7
2023-07-31,Beaumont Hospital,0,0,0,7
2023-07-31,CHI at Crumlin,12,0,12,7
2023-07-31,CHI at Tallaght,2,0,2,7
2023-07-31,CHI at Temple Street,11,12,23,7
2023-07-31,Cavan General Hospital,30,0,30,7
2023-07-31,Connolly Hospital,7,0,7,7
2023-07-31,Cork University Hospital,87,47,134,7
2023-07-31,Galway University Hospital,151,38,189,7
2023-07-31,Letterkenny University Hospital,37,14,51,7
2023-07-31,MRH Mullingar,17,0,17,7
2023-07-31,MRH Portlaoise,28,0,28,7
2023-07-31,MRH Tullamore,0,0,0,7
2023-07-31,Mater Misericordiae University Hospital,35,0,35,7
2023-07-31,Mayo University Hospital,42,53,95,7
2023-07-31,Mercy University Hospital,106,0,106,7
2023-07-31,Naas General Hospital,44,11,55,7
2023-07-31,Our Lady of Lourdes Hospital,5,2,3,7
2023-07-31,Our Lady's Hospital Navan,9,0,9,7
2023-07-31,Portiuncula University Hospital,54,0,54,7
2023-07-31,Sligo University Hospital,69,70,139,7
2023-07-31,St Luke's General Hospital Kilkenny,19,1,20,7
2023-07-31,St. James's Hospital,62,0,62,7
2023-07-31,St. Vincent's University Hospital,161,0,161,7
2023-07-31,Tallaght University Hospital,97,0,97,7
2023-07-31,Tipperary University Hospital,70,0,70,7
2023-07-31,UH Kerry,83,0,83,7
2023-07-31,UH Limerick,100,228,328,7
2023-07-31,UH Waterford,0,0,0,7
2023-07-31,Wexford General Hospital,10,29,39,7
2023-08-07,Beaumont Hospital,7,0,7,7
2023-08-07,CHI at Crumlin,23,0,23,7
2023-08-07,CHI at Tallaght,3,0,3,7
2023-08-07,CHI at Temple Street,28,1,29,7
2023-08-07,Cavan General Hospital,49,1,50,7
2023-08-07,Connolly Hospital,5,0,5,7
2023-08-07,Cork University Hospital,45,8,53,7
2023-08-07,Galway University Hospital,138,33,171,7
2023-08-07,Letterkenny University Hospital,52,29,81,7
2023-08-07,MRH Mullingar,21,0,21,7
2023-08-07,MRH Portlaoise,20,0,20,7
2023-08-07,MRH Tullamore,0,0,0,7
2023-08-07,Mater Misericordiae University Hospital,107,0,107,7
2023-08-07,Mayo University Hospital,74,40,114,7
2023-08-07,Mercy University Hospital,35,0,35,7
2023-08-07,Naas General Hospital,48,20,68,7
2023-08-07,Our Lady of Lourdes Hospital,49,11,60,7
2023-08-07,Our Lady's Hospital Navan,9,0,9,7
2023-08-07,Portiuncula University Hospital,64,0,64,7
2023-08-07,Sligo University Hospital,77,89,166,7
2023-08-07,St Luke's General Hospital Kilkenny,7,9,12,7
2023-08-07,St. James's Hospital,74,0,74,7
2023-08-07,St. Vincent's University Hospital,129,0,129,7
2023-08-07,Tallaght University Hospital,66,0,66,7
2023-08-07,Tipperary University Hospital,78,0,78,7
2023-08-07,UH Kerry,97,0,97,7
2023-08-07,UH Limerick,99,222,321,7
2023-08-07,UH Waterford,0,0,0,7
2023-08-07,Wexford General Hospital,11,33,34,7
2023-08-14,Beaumont Hospital,0,0,0,7
2023-08-14,CHI at Crumlin,20,0,20,7
2023-08-14,CHI at Tallaght,4,0,4,7
2023-08-14,CHI at Temple Street,13,4,17,7
2023-08-14,Cavan General Hospital,56,2,58,7
2023-08-14,Connolly Hospital,1,0,1,7
2023-08-14,Cork University Hospital,130,30,160,7
2023-08-14,Galway University Hospital,110,32,142,7
2023-08-14,Letterkenny University Hospital,75,29,104,7
2023-08-14,MRH Mullingar,53,0,53,7
2023-08-14,MRH Portlaoise,37,0,37,7
2023-08-14,MRH Tullamore,0,0,0,7
2023-08-14,Mater Misericordiae University Hospital,129,0,129,7
2023-08-14,Mayo University Hospital,21,62,83,7
2023-08-14,Mercy University Hospital,48,0,48,7
2023-08-14,Naas General Hospital,55,25,80,7
2023-08-14,Our Lady of Lourdes Hospital,34,8,42,7
2023-08-14,Our Lady's Hospital Navan,9,0,9,7
2023-08-14,Portiuncula University Hospital,53,4,53,7
2023-08-14,Sligo University Hospital,48,78,126,7
2023-08-14,St Luke's General Hospital Kilkenny,19,7,26,7
2023-08-14,St. James's Hospital,139,0,139,7
2023-08-14,St. Vincent's University Hospital,120,0,120,7
2023-08-14,Tallaght University Hospital,102,0,102,7
2023-08-14,Tipperary University Hospital,59,0,59,7
2023-08-14,UH Kerry,76,0,76,7
2023-08-14,UH Limerick,123,170,293,7
2023-08-14,UH Waterford,0,0,0,7
2023-08-14,Wexford General Hospital,17,28,45,7
2023-08-21,Beaumont Hospital,6,0,6,7
2023-08-21,CHI at Crumlin,22,0,22,7
2023-08-21,CHI at Tallaght,1,0,1,7
2023-08-21,CHI at Temple Street,33,0,33,7
2023-08-21,Cavan General Hospital,47,1,48,7
2023-08-21,Connolly Hospital,3,0,3,7
2023-08-21,Cork University Hospital,138,52,190,7
2023-08-21,Galway University Hospital,156,57,213,7
2023-08-21,Letterkenny University Hospital,57,13,70,7
2023-08-21,MRH Mullingar,50,0,50,7
2023-08-21,MRH Portlaoise,12,0,12,7
2023-08-21,MRH Tullamore,0,0,0,7
2023-08-21,Mater Misericordiae University Hospital,97,0,97,7
2023-08-21,Mayo University Hospital,9,37,46,7
2023-08-21,Mercy University Hospital,117,0,117,7
2023-08-21,Naas General Hospital,55,15,70,7
2023-08-21,Our Lady of Lourdes Hospital,36,10,42,7
2023-08-21,Our Lady's Hospital Navan,8,0,8,7
2023-08-21,Portiuncula University Hospital,25,0,25,7
2023-08-21,Sligo University Hospital,52,75,127,7
